date,next_date,tenor,regime,forecast_p10,forecast_p50,forecast_p90,realized,in_band
2020-09-29,2020-09-30,USGG30YR Index,0,1.3364195990199563,1.4174252895574382,1.505373328953532,1.4552,True
2020-09-30,2020-10-01,USGG2YR Index,0,0.023601237209464557,0.08967783138993222,0.1580351773094823,0.127,True
2020-09-30,2020-10-01,USGG3YR Index,0,0.1030657052459238,0.17314528332874862,0.24280203565200126,0.1568,True
2020-09-30,2020-10-01,USGG5YR Index,0,0.24926089280961275,0.3270388899678125,0.4023641369223131,0.2721,True
2020-09-30,2020-10-01,USGG7YR Index,0,0.3848899338684099,0.4668325842750056,0.5501065700862362,0.4636,True
2020-09-30,2020-10-01,USGG10YR Index,0,0.5685571496848019,0.6550517890462522,0.7474535916628975,0.6774,True
2020-09-30,2020-10-01,USGG30YR Index,0,1.370372380037281,1.4579634061995037,1.5479970279935502,1.4552,True
2020-10-01,2020-10-02,USGG2YR Index,0,0.019383347799153915,0.09078987036244232,0.15840607064318094,0.1289,True
2020-10-01,2020-10-02,USGG3YR Index,0,0.09795556681082045,0.17164621851073436,0.23981930008646174,0.1649,True
2020-10-01,2020-10-02,USGG5YR Index,0,0.24129789499712756,0.3216326027791393,0.3988281786677207,0.2863,True
2020-10-01,2020-10-02,USGG7YR Index,0,0.37143085561911865,0.45878024887994273,0.5473083482748076,0.482,True
2020-10-01,2020-10-02,USGG10YR Index,0,0.5526878169317145,0.6449343464458812,0.7427825531923301,0.7005,True
2020-10-01,2020-10-02,USGG30YR Index,0,1.371594762141401,1.456466050459242,1.5451946717413692,1.4868,True
2020-10-02,2020-10-05,USGG2YR Index,2,-0.002560090396273158,0.09197201558455975,0.18754302135638617,0.1447,True
2020-10-02,2020-10-05,USGG3YR Index,2,0.07725248356694574,0.1761242489961073,0.2758748639944262,0.1889,True
2020-10-02,2020-10-05,USGG5YR Index,2,0.22138824959988276,0.3326207780535261,0.4429074545407006,0.3354,True
2020-10-02,2020-10-05,USGG7YR Index,2,0.34886643545364143,0.47643257718202614,0.5957844149520284,0.5509,True
2020-10-02,2020-10-05,USGG10YR Index,2,0.5270942688887851,0.6684311459967298,0.8050572980467239,0.7817,True
2020-10-02,2020-10-05,USGG30YR Index,2,1.3641888343166755,1.486412468354024,1.6050624519344387,1.5892,True
2020-10-05,2020-10-06,USGG2YR Index,2,0.012484380885235069,0.10758765718702308,0.19916771403133987,0.1467,True
2020-10-05,2020-10-06,USGG3YR Index,2,0.10326298575491455,0.20343599832191966,0.30008547373197103,0.1783,True
2020-10-05,2020-10-06,USGG5YR Index,2,0.2697822976153739,0.3833173279474523,0.49290669398944437,0.3117,True
2020-10-05,2020-10-06,USGG7YR Index,2,0.41851068716131734,0.5438681400099705,0.6656584257465968,0.5119,True
2020-10-05,2020-10-06,USGG10YR Index,2,0.618599095210763,0.7561037113928419,0.8907362808558957,0.7353,True
2020-10-05,2020-10-06,USGG30YR Index,2,1.473445288883418,1.59221301668771,1.7161838464463577,1.5366,True
2020-10-06,2020-10-07,USGG2YR Index,2,0.010244405035413628,0.10797996299666368,0.20211845618056687,0.1507,True
2020-10-06,2020-10-07,USGG3YR Index,2,0.0952118274679119,0.19558414203509705,0.2958749679275587,0.1982,True
2020-10-06,2020-10-07,USGG5YR Index,2,0.24554835893802338,0.36143874833102946,0.47143303414852716,0.3419,True
2020-10-06,2020-10-07,USGG7YR Index,2,0.3839647589784791,0.5099699785645548,0.6322357780753853,0.5579,True
2020-10-06,2020-10-07,USGG10YR Index,2,0.5685538144330543,0.7119041828763664,0.842435058196065,0.7868,True
2020-10-06,2020-10-07,USGG30YR Index,2,1.4159314831241452,1.540802921066779,1.6598734117672873,1.5859,True
2020-10-07,2020-10-08,USGG2YR Index,2,0.018046510439902234,0.11329334978243163,0.2112273595072712,0.1508,True
2020-10-07,2020-10-08,USGG3YR Index,2,0.11444778292352434,0.20874735159725355,0.3115147253761626,0.1956,True
2020-10-07,2020-10-08,USGG5YR Index,2,0.27930257908995426,0.38578062071632635,0.5036741248062602,0.3372,True
2020-10-07,2020-10-08,USGG7YR Index,2,0.42615328594907537,0.5457915506684794,0.6694139862848764,0.5511,True
2020-10-07,2020-10-08,USGG10YR Index,2,0.6245833840799438,0.75988311859073,0.89409973839078,0.7852,True
2020-10-07,2020-10-08,USGG30YR Index,2,1.4677055195615631,1.5876166431407281,1.7029728259153936,1.5866,True
2020-10-08,2020-10-09,USGG2YR Index,2,0.02780780891839809,0.11574679461611156,0.21104697162327113,0.1529,True
2020-10-08,2020-10-09,USGG3YR Index,2,0.11973360196087167,0.2102623613642438,0.3078436302342975,0.1982,True
2020-10-08,2020-10-09,USGG5YR Index,2,0.2804180169921928,0.38465200726621085,0.4933489248042709,0.3374,True
2020-10-08,2020-10-09,USGG7YR Index,2,0.42892161628441405,0.5444033250598643,0.665321722134078,0.549,True
2020-10-08,2020-10-09,USGG10YR Index,2,0.6259416664272125,0.7558789162416901,0.8888590880265557,0.7737,True
2020-10-08,2020-10-09,USGG30YR Index,2,1.4710815564067647,1.5871096685878883,1.7090708851771863,1.5717,True
2020-10-09,2020-10-12,USGG2YR Index,2,0.02764887475971315,0.1201042472565719,0.20908155229379907,0.1529,True
2020-10-09,2020-10-12,USGG3YR Index,2,0.11647888775199722,0.21266115561728327,0.30387316030413675,0.1982,True
2020-10-09,2020-10-12,USGG5YR Index,2,0.2804210391818046,0.386898664423792,0.493183235180906,0.3374,True
2020-10-09,2020-10-12,USGG7YR Index,2,0.4249781846701325,0.5429424601861335,0.6574260955176305,0.549,True
2020-10-09,2020-10-12,USGG10YR Index,2,0.6209371591948901,0.749618382829834,0.8819621076807064,0.7737,True
2020-10-09,2020-10-12,USGG30YR Index,2,1.4522260645038778,1.5717702920958425,1.6954262216073612,1.5717,True
2020-10-12,2020-10-13,USGG2YR Index,2,0.029487331137769083,0.12233677014379538,0.21456108772002727,0.139,True
2020-10-12,2020-10-13,USGG3YR Index,2,0.1181724701072828,0.21749572009196877,0.31284144827068305,0.1746,True
2020-10-12,2020-10-13,USGG5YR Index,2,0.2800303134950024,0.39202080639498993,0.49301302674502984,0.304,True
2020-10-12,2020-10-13,USGG7YR Index,2,0.4222019347809963,0.5492145594705824,0.6637802476950363,0.5054,True
2020-10-12,2020-10-13,USGG10YR Index,2,0.6181194734990648,0.7569399520659159,0.8831933645790615,0.7272,True
2020-10-12,2020-10-13,USGG30YR Index,2,1.453490971807549,1.5779861223559992,1.6943123140751395,1.5107,True
2020-10-13,2020-10-14,USGG2YR Index,2,0.008443223103257324,0.09774450709111299,0.18946617635720003,0.139,True
2020-10-13,2020-10-14,USGG3YR Index,2,0.0952110648912163,0.18697484238822473,0.27853532629683386,0.1746,True
2020-10-13,2020-10-14,USGG5YR Index,2,0.24470175331564173,0.35014670987659285,0.4540852943671044,0.304,True
2020-10-13,2020-10-14,USGG7YR Index,2,0.38036391158891714,0.4988873178289336,0.61595636070015,0.5054,True
2020-10-13,2020-10-14,USGG10YR Index,2,0.5616754497203781,0.6979309604613477,0.830974664844505,0.7256,True
2020-10-13,2020-10-14,USGG30YR Index,2,1.3933683759818727,1.5091797479271691,1.6332361135399882,1.5054,True
2020-10-14,2020-10-15,USGG2YR Index,2,0.0021170216604922557,0.1032230684898609,0.19667539974104645,0.139,True
2020-10-14,2020-10-15,USGG3YR Index,2,0.09287125212371687,0.191175702941549,0.2911135505019606,0.1747,True
2020-10-14,2020-10-15,USGG5YR Index,2,0.24708139472154658,0.3539049348123311,0.46851265387349184,0.3136,True
2020-10-14,2020-10-15,USGG7YR Index,2,0.3828600307547256,0.5026870901390986,0.6260538381819334,0.5147,True
2020-10-14,2020-10-15,USGG10YR Index,2,0.5656253216355328,0.6999017262274545,0.8336391407786502,0.7322,True
2020-10-14,2020-10-15,USGG30YR Index,2,1.3926388916287689,1.5059221530741862,1.6253774836990456,1.5134,True
2020-10-15,2020-10-16,USGG2YR Index,2,0.010385239514658853,0.10162259914632657,0.19589270204543752,0.1431,True
2020-10-15,2020-10-16,USGG3YR Index,2,0.09248702558085292,0.19181040549024309,0.28854683925124547,0.1801,True
2020-10-15,2020-10-16,USGG5YR Index,2,0.249372467376953,0.35653748529164675,0.4654466627290079,0.3217,True
2020-10-15,2020-10-16,USGG7YR Index,2,0.38829509443974547,0.5071120159191543,0.6297776115206731,0.524,True
2020-10-15,2020-10-16,USGG10YR Index,2,0.5745485734949558,0.7066928166308047,0.8458292031250705,0.7456,True
2020-10-15,2020-10-16,USGG30YR Index,2,1.3981694243409235,1.5127720782326013,1.635539685292986,1.5287,True
2020-10-16,2020-10-19,USGG2YR Index,2,0.013548118054883984,0.10764763885060297,0.20204063907171957,0.1451,True
2020-10-16,2020-10-19,USGG3YR Index,2,0.10016028671232348,0.19892503698138933,0.29787777453889025,0.1906,True
2020-10-16,2020-10-19,USGG5YR Index,2,0.253480771599283,0.36871470307222703,0.48021994930855644,0.3345,True
2020-10-16,2020-10-19,USGG7YR Index,2,0.39487653201429296,0.521424470226302,0.644938190720598,0.5472,True
2020-10-16,2020-10-19,USGG10YR Index,2,0.5849765748690047,0.724068191448255,0.8596389508888393,0.769,True
2020-10-16,2020-10-19,USGG30YR Index,2,1.410247881207068,1.5330563900708185,1.656168111972771,1.5597,True
2020-10-19,2020-10-20,USGG2YR Index,2,0.017519585812677835,0.11078584023269455,0.20558358475557353,0.1431,True
2020-10-19,2020-10-20,USGG3YR Index,2,0.11075168248821333,0.20448143721809858,0.3030602930649532,0.1881,True
2020-10-19,2020-10-20,USGG5YR Index,2,0.2730900733563307,0.3813283232925315,0.48894308509320084,0.3345,True
2020-10-19,2020-10-20,USGG7YR Index,2,0.418506944233915,0.5398947210434349,0.6581130727192313,0.5542,True
2020-10-19,2020-10-20,USGG10YR Index,2,0.6164253877134392,0.7488026158508576,0.8803237212293686,0.7857,True
2020-10-19,2020-10-20,USGG30YR Index,2,1.4456869162304151,1.5625318300392297,1.6860851129976344,1.5915,True
2020-10-20,2020-10-21,USGG2YR Index,2,0.007804329076231026,0.10495577700650366,0.1986739428038631,0.1472,True
2020-10-20,2020-10-21,USGG3YR Index,2,0.10146086577105838,0.20249911504786156,0.2993232737154753,0.196,True
2020-10-20,2020-10-21,USGG5YR Index,2,0.27379169996041103,0.38447593423458787,0.4866886592317061,0.3554,True
2020-10-20,2020-10-21,USGG7YR Index,2,0.4278253931958334,0.5469572430981395,0.6643435184113262,0.5844,True
2020-10-20,2020-10-21,USGG10YR Index,2,0.6269359572070663,0.7614550216682743,0.8919221919784537,0.8226,True
2020-10-20,2020-10-21,USGG30YR Index,2,1.4710273136384997,1.597216434411418,1.711784239562452,1.6354,True
2020-10-21,2020-10-22,USGG2YR Index,2,0.023335467528781496,0.11282261577477906,0.2006954852667294,0.1533,True
2020-10-21,2020-10-22,USGG3YR Index,2,0.12395861726646237,0.21667733166354616,0.3109537248941962,0.204,True
2020-10-21,2020-10-22,USGG5YR Index,2,0.30442113464100573,0.4074567470518704,0.5126886936503902,0.3747,True
2020-10-21,2020-10-22,USGG7YR Index,2,0.4647039827387819,0.5802998175450816,0.7004288508428846,0.61,True
2020-10-21,2020-10-22,USGG10YR Index,2,0.6744063187006535,0.8026353819675514,0.9333970330250179,0.8562,True
2020-10-21,2020-10-22,USGG30YR Index,2,1.5216210475586964,1.63971101627028,1.75830607085373,1.6756,True
2020-10-22,2020-10-23,USGG2YR Index,2,0.025651661214478445,0.11321793605717717,0.20137431773235262,0.1554,True
2020-10-22,2020-10-23,USGG3YR Index,2,0.12906689764566528,0.2221037339550221,0.3158777764812501,0.2016,True
2020-10-22,2020-10-23,USGG5YR Index,2,0.31855556849894734,0.42206008138497,0.5314203501416541,0.3765,True
2020-10-22,2020-10-23,USGG7YR Index,2,0.4840610263899195,0.6019474656451085,0.7243891121540371,0.6079,True
2020-10-22,2020-10-23,USGG10YR Index,2,0.6994309998082642,0.8330154061771672,0.9669657327632926,0.8429,True
2020-10-22,2020-10-23,USGG30YR Index,2,1.5588035990515465,1.6794065821661488,1.7989355725177896,1.641,True
2020-10-23,2020-10-26,USGG2YR Index,2,0.02283120518107696,0.11570959564179939,0.21165918184761673,0.1494,True
2020-10-23,2020-10-26,USGG3YR Index,2,0.12803079155723485,0.22349333916237996,0.3270475433282119,0.191,True
2020-10-23,2020-10-26,USGG5YR Index,2,0.31150319669222626,0.42030406284958466,0.531042742160496,0.3509,True
2020-10-23,2020-10-26,USGG7YR Index,2,0.47447697368785446,0.5944398091505425,0.7150014067366423,0.5708,True
2020-10-23,2020-10-26,USGG10YR Index,2,0.6856316046384834,0.8202790861909259,0.9571563634038226,0.801,True
2020-10-23,2020-10-26,USGG30YR Index,2,1.5234821483177838,1.6443558000784413,1.762033150733834,1.5909,True
2020-10-26,2020-10-27,USGG2YR Index,2,0.017656612860685112,0.1083928376260842,0.20671442725089675,0.1453,True
2020-10-26,2020-10-27,USGG3YR Index,2,0.11544617600154951,0.20935160149009036,0.31361347239069337,0.1805,True
2020-10-26,2020-10-27,USGG5YR Index,2,0.28562858640698957,0.39694374276425526,0.5074599159380848,0.3301,True
2020-10-26,2020-10-27,USGG7YR Index,2,0.43957142369706764,0.5633377794645447,0.6836015344469429,0.5431,True
2020-10-26,2020-10-27,USGG10YR Index,2,0.6429865564837987,0.7792812383675635,0.9145011603167831,0.7676,True
2020-10-26,2020-10-27,USGG30YR Index,2,1.4784640628201964,1.5944733567565366,1.7207412157552477,1.553,True
2020-10-27,2020-10-28,USGG2YR Index,2,0.009426638908174405,0.10839776795487116,0.19951956761901754,0.1466,True
2020-10-27,2020-10-28,USGG3YR Index,2,0.09971551495814432,0.20194394192219783,0.2980231732413566,0.1806,True
2020-10-27,2020-10-28,USGG5YR Index,2,0.26293714431910314,0.37927097726021786,0.4866382582580595,0.3301,True
2020-10-27,2020-10-28,USGG7YR Index,2,0.4107591857823304,0.5385215374607958,0.6542884466362672,0.5501,True
2020-10-27,2020-10-28,USGG10YR Index,2,0.606687571046211,0.7478991552881445,0.8720410225886611,0.771,True
2020-10-27,2020-10-28,USGG30YR Index,2,1.4368482720352762,1.557528191046433,1.6735809511742434,1.5537,True
2020-10-28,2020-10-29,USGG2YR Index,3,-0.16610697100330848,0.1109080299705233,0.4022173847711257,0.1466,True
2020-10-28,2020-10-29,USGG3YR Index,3,-0.06725916501970412,0.2071703692878846,0.49220954424547136,0.1886,True
2020-10-28,2020-10-29,USGG5YR Index,3,0.10700013986148108,0.3874865715413407,0.6554805784994134,0.3701,True
2020-10-28,2020-10-29,USGG7YR Index,3,0.2696270439265222,0.5466163156324978,0.8106359608693189,0.5943,True
2020-10-28,2020-10-29,USGG10YR Index,3,0.47536663205386237,0.7550226461322687,1.0177537177127578,0.823,True
2020-10-28,2020-10-29,USGG30YR Index,3,1.3162875029620775,1.5606566988645214,1.7810838328386691,1.6019,True
2020-10-29,2020-10-30,USGG2YR Index,2,0.012975481276629331,0.10673539758885783,0.1999339365844906,0.1525,True
2020-10-29,2020-10-30,USGG3YR Index,2,0.11470874781888242,0.21373474271388893,0.3106259160630815,0.1967,True
2020-10-29,2020-10-30,USGG5YR Index,2,0.29866698760716553,0.4093273838110378,0.5144767223221718,0.3844,True
2020-10-29,2020-10-30,USGG7YR Index,2,0.4605610340848128,0.5812985288665096,0.6994871872340472,0.6419,True
2020-10-29,2020-10-30,USGG10YR Index,2,0.6708075753482524,0.8072693164379172,0.9346109983737942,0.8737,True
2020-10-29,2020-10-30,USGG30YR Index,2,1.4851477650598708,1.6079347561236013,1.7262348995757975,1.6598,True
2020-10-30,2020-11-02,USGG2YR Index,2,0.0224881822185858,0.10992113127868522,0.20651328861736767,0.1545,True
2020-10-30,2020-11-02,USGG3YR Index,2,0.13275806445844338,0.22576256268091066,0.32715876544976075,0.1941,True
2020-10-30,2020-11-02,USGG5YR Index,2,0.3300855079515304,0.4350144406202028,0.5494778531077136,0.3749,True
2020-10-30,2020-11-02,USGG7YR Index,2,0.5084687224793173,0.6223285905441462,0.7445961353870998,0.6235,True
2020-10-30,2020-11-02,USGG10YR Index,2,0.7332594294181167,0.8618945327704066,0.9905014651360802,0.8434,True
2020-10-30,2020-11-02,USGG30YR Index,2,1.5501000085149639,1.6633643809058785,1.778088365716228,1.6163,True
2020-11-02,2020-11-03,USGG2YR Index,2,0.016723564635767733,0.11306076130552428,0.20830845246698743,0.1663,True
2020-11-02,2020-11-03,USGG3YR Index,2,0.12473832507084336,0.22281812510925847,0.32407122077502726,0.2102,True
2020-11-02,2020-11-03,USGG5YR Index,2,0.31785719276333446,0.4225911888934698,0.5360364481736362,0.3956,True
2020-11-02,2020-11-03,USGG7YR Index,2,0.48479833173479087,0.5984343912624873,0.7242724349612945,0.6604,True
2020-11-02,2020-11-03,USGG10YR Index,2,0.6998397232726626,0.8264727367780517,0.9664119032501056,0.8993,True
2020-11-02,2020-11-03,USGG30YR Index,2,1.5041283895044264,1.6130861823977534,1.7364627278805695,1.68,True
2020-11-03,2020-11-04,USGG2YR Index,2,0.027395223759197066,0.12028628289058771,0.21589444293505305,0.1447,True
2020-11-03,2020-11-04,USGG3YR Index,2,0.1414052123540927,0.23887671787352033,0.33690537489228733,0.1836,True
2020-11-03,2020-11-04,USGG5YR Index,2,0.3417745619770181,0.4522372433444014,0.5632379130020193,0.3275,False
2020-11-03,2020-11-04,USGG7YR Index,2,0.5143907826642465,0.6413123285371269,0.7628755303684107,0.5502,True
2020-11-03,2020-11-04,USGG10YR Index,2,0.7430616494429721,0.8806059586438056,1.0160840215141351,0.7629,True
2020-11-03,2020-11-04,USGG30YR Index,2,1.5609772977274958,1.6853786776467592,1.810281218402092,1.541,False
2020-11-04,2020-11-05,USGG2YR Index,2,0.016700639367698795,0.10998385892651696,0.2013939616339473,0.1447,True
2020-11-04,2020-11-05,USGG3YR Index,2,0.1101054958023001,0.2031617394411861,0.3007622926855863,0.1863,True
2020-11-04,2020-11-05,USGG5YR Index,2,0.27542377413658303,0.3765785299291598,0.4852717348484244,0.3259,True
2020-11-04,2020-11-05,USGG7YR Index,2,0.4254803208715309,0.5338580979761043,0.6565795970766827,0.548,True
2020-11-04,2020-11-05,USGG10YR Index,2,0.6211038818412467,0.7406765906048702,0.8725620092607625,0.7629,True
2020-11-04,2020-11-05,USGG30YR Index,2,1.4291894401956657,1.5408289039303016,1.6601414098475866,1.5236,True
2020-11-05,2020-11-06,USGG2YR Index,0,0.042844509031731697,0.11275281719872055,0.1773110157034612,0.1527,True
2020-11-05,2020-11-06,USGG3YR Index,0,0.1378679941021388,0.2063179774445203,0.27504084333988477,0.1972,True
2020-11-05,2020-11-06,USGG5YR Index,0,0.30706451544237295,0.38084118696926744,0.45363126141050486,0.361,True
2020-11-05,2020-11-06,USGG7YR Index,0,0.45710651777344674,0.5373214490258191,0.6171384279537723,0.5893,True
2020-11-05,2020-11-06,USGG10YR Index,0,0.6541670776934526,0.7422197593746325,0.8307814751132953,0.8185,True
2020-11-05,2020-11-06,USGG30YR Index,0,1.4460016115272287,1.526180390058451,1.6090454868452473,1.6,True
2020-11-06,2020-11-09,USGG2YR Index,0,0.04690745669871546,0.11537849771806974,0.18007277120712983,0.1706,True
2020-11-06,2020-11-09,USGG3YR Index,0,0.15107895583723832,0.21876938783911515,0.28589396325741634,0.2321,True
2020-11-06,2020-11-09,USGG5YR Index,0,0.33426009628668435,0.40780476027305856,0.48201666989774494,0.428,True
2020-11-06,2020-11-09,USGG7YR Index,0,0.49744110488825877,0.5770203452787179,0.6601014907381006,0.6816,False
2020-11-06,2020-11-09,USGG10YR Index,0,0.7077199148141039,0.7966913426032001,0.8858461908293345,0.9235,False
2020-11-06,2020-11-09,USGG30YR Index,0,1.516436137346348,1.6010499947720218,1.6863724736257182,1.7089,False
2020-11-09,2020-11-10,USGG2YR Index,0,0.06087110839344294,0.13509538403896804,0.20435438316219523,0.1807,True
2020-11-09,2020-11-10,USGG3YR Index,0,0.1785585961414177,0.255994298729621,0.3263611504664299,0.2526,True
2020-11-09,2020-11-10,USGG5YR Index,0,0.39055726256481715,0.4750270960247174,0.5526519643839939,0.4538,True
2020-11-09,2020-11-10,USGG7YR Index,0,0.5761964218507993,0.6662484026043412,0.7493473427809192,0.7165,True
2020-11-09,2020-11-10,USGG10YR Index,0,0.8080197425593795,0.9102458180005,1.0019918915294357,0.9595,True
2020-11-09,2020-11-10,USGG30YR Index,0,1.618869011109148,1.7111233457675334,1.7952996159557593,1.7415,True
2020-11-10,2020-11-11,USGG2YR Index,0,0.08052179803850906,0.15042963384019828,0.21532333172878393,0.1807,True
2020-11-10,2020-11-11,USGG3YR Index,0,0.20189061819404616,0.27470337608582673,0.34252702426153914,0.2526,True
2020-11-10,2020-11-11,USGG5YR Index,0,0.42147774223810697,0.4993113683278391,0.5732762087160876,0.4538,True
2020-11-10,2020-11-11,USGG7YR Index,0,0.6137501845713959,0.6978629279780446,0.7782973943360206,0.7165,True
2020-11-10,2020-11-11,USGG10YR Index,0,0.856600650103859,0.9470232385260362,1.0347981687246737,0.9753,True
2020-11-10,2020-11-11,USGG30YR Index,0,1.6597309199064034,1.7432884704224776,1.8234919704382992,1.7415,True
2020-11-11,2020-11-12,USGG2YR Index,0,0.07918120126050912,0.1452360565057531,0.2105327932867046,0.1768,True
2020-11-11,2020-11-12,USGG3YR Index,0,0.20543898492787258,0.2725619280278206,0.34301163861733913,0.2264,True
2020-11-11,2020-11-12,USGG5YR Index,0,0.432525864710324,0.5027738218699802,0.579669140384846,0.3916,False
2020-11-11,2020-11-12,USGG7YR Index,0,0.6281064076765592,0.7040567918575288,0.787760373873465,0.6355,True
2020-11-11,2020-11-12,USGG10YR Index,0,0.8717652350340053,0.9576311597346179,1.0489931221879,0.8815,True
2020-11-11,2020-11-12,USGG30YR Index,0,1.6601683664277738,1.7462594033445549,1.827074115778838,1.6385,False
2020-11-12,2020-11-13,USGG2YR Index,0,0.06550148359633148,0.13501599636728018,0.2012680575230193,0.179,True
2020-11-12,2020-11-13,USGG3YR Index,0,0.17528369280624756,0.24547245757748415,0.31478570361361397,0.2343,True
2020-11-12,2020-11-13,USGG5YR Index,0,0.3701030723483825,0.4463979848855897,0.5255434364922136,0.4062,True
2020-11-12,2020-11-13,USGG7YR Index,0,0.5423763200396651,0.6246602809087682,0.7106484909645017,0.6519,True
2020-11-12,2020-11-13,USGG10YR Index,0,0.7623413015052553,0.8521206636905299,0.9496032671069771,0.8963,True
2020-11-12,2020-11-13,USGG30YR Index,0,1.5531030518985156,1.642790193042426,1.7291558968896146,1.6469,True
2020-11-13,2020-11-16,USGG2YR Index,0,0.0735073167050839,0.13907080258392723,0.20863850271301834,0.1771,True
2020-11-13,2020-11-16,USGG3YR Index,0,0.18531439118608137,0.2527658292613948,0.324962897551206,0.2317,True
2020-11-13,2020-11-16,USGG5YR Index,0,0.3845572870170621,0.4596774146290067,0.5358314751690767,0.4063,True
2020-11-13,2020-11-16,USGG7YR Index,0,0.5570516468279731,0.6419366664105334,0.7233727402386673,0.6589,True
2020-11-13,2020-11-16,USGG10YR Index,0,0.7797160682397826,0.8738845813189225,0.9621070310597969,0.9061,True
2020-11-13,2020-11-16,USGG30YR Index,0,1.559820504232032,1.6519036332212473,1.7346394452269216,1.6628,True
2020-11-16,2020-11-17,USGG2YR Index,0,0.06406891185708774,0.13646102765008145,0.20173071194330042,0.1692,True
2020-11-16,2020-11-17,USGG3YR Index,0,0.1763735020696675,0.2521042716221945,0.3189544662006914,0.2185,True
2020-11-16,2020-11-17,USGG5YR Index,0,0.38161884751585523,0.46164086228684853,0.5393882217311676,0.3792,False
2020-11-16,2020-11-17,USGG7YR Index,0,0.5599316200411572,0.6452999491706111,0.7308549241537992,0.6196,True
2020-11-16,2020-11-17,USGG10YR Index,0,0.7883353648624857,0.8797020251762919,0.9755168696682268,0.857,True
2020-11-16,2020-11-17,USGG30YR Index,0,1.5763128444817067,1.6643370543247276,1.7478874995357567,1.6059,True
2020-11-17,2020-11-18,USGG2YR Index,0,0.0605043601957755,0.12848629050136712,0.20122551401036196,0.1732,True
2020-11-17,2020-11-18,USGG3YR Index,0,0.16530135530583814,0.23636751807451786,0.3128772782263863,0.2264,True
2020-11-17,2020-11-18,USGG5YR Index,0,0.35539913910777776,0.4337299430305276,0.5189232108709406,0.3952,True
2020-11-17,2020-11-18,USGG7YR Index,0,0.5211050572926764,0.6080548082345836,0.7018553792160699,0.6358,True
2020-11-17,2020-11-18,USGG10YR Index,0,0.7341779103836059,0.8340315106089151,0.9344383295158916,0.8701,True
2020-11-17,2020-11-18,USGG30YR Index,0,1.5211693065769072,1.6124773740330793,1.7016309531182892,1.6,True
2020-11-18,2020-11-19,USGG2YR Index,0,0.06511457458932757,0.13355227088557411,0.20106312121177997,0.1612,True
2020-11-18,2020-11-19,USGG3YR Index,0,0.17216929575252432,0.24504756928901983,0.31419938332175484,0.2132,True
2020-11-18,2020-11-19,USGG5YR Index,0,0.3681570079481184,0.44650327415010294,0.5188005191919491,0.3729,True
2020-11-18,2020-11-19,USGG7YR Index,0,0.5400652855944988,0.6238406465107069,0.7019483046646746,0.6035,True
2020-11-18,2020-11-19,USGG10YR Index,0,0.7586311869861101,0.8481412031790913,0.9373841095685799,0.8293,True
2020-11-18,2020-11-19,USGG30YR Index,0,1.5192529906428345,1.604029359613199,1.6860744987929084,1.5453,True
2020-11-19,2020-11-20,USGG2YR Index,0,0.05295265413193405,0.12380865619838108,0.19179507841183605,0.1573,True
2020-11-19,2020-11-20,USGG3YR Index,0,0.1549979601876145,0.22966641490830966,0.298794710633429,0.2079,True
2020-11-19,2020-11-20,USGG5YR Index,0,0.34024733358257203,0.421518353828622,0.4992389360345243,0.3715,True
2020-11-19,2020-11-20,USGG7YR Index,0,0.5011760425143582,0.5905453303767574,0.6774915806052038,0.6037,True
2020-11-19,2020-11-20,USGG10YR Index,0,0.712460842413097,0.8049836979009768,0.9019162726305768,0.8243,True
2020-11-19,2020-11-20,USGG30YR Index,0,1.4599500136223655,1.5468540441566696,1.638865528338115,1.5196,True
2020-11-20,2020-11-23,USGG2YR Index,0,0.05121456877014104,0.12137679551330591,0.18634835554335036,0.1594,True
2020-11-20,2020-11-23,USGG3YR Index,0,0.15362643708516655,0.2267831494482367,0.29436713266446013,0.2131,True
2020-11-20,2020-11-23,USGG5YR Index,0,0.34377205132753474,0.41883357073106425,0.4946065475784667,0.3844,True
2020-11-20,2020-11-23,USGG7YR Index,0,0.505868910333795,0.5890216740772799,0.6700682212777864,0.6268,True
2020-11-20,2020-11-23,USGG10YR Index,0,0.7139737703454269,0.8049135666249406,0.8975540456069621,0.8537,True
2020-11-20,2020-11-23,USGG30YR Index,0,1.428742157673755,1.5225936465261225,1.6110223112516966,1.5531,True
2020-11-23,2020-11-24,USGG2YR Index,0,0.05856357261948068,0.12204727680600777,0.18628145970965232,0.1602,True
2020-11-23,2020-11-24,USGG3YR Index,0,0.16839736541279085,0.23316574857480055,0.3003950905687915,0.2157,True
2020-11-23,2020-11-24,USGG5YR Index,0,0.3637332625319043,0.4354828162575398,0.505895162630585,0.3955,True
2020-11-23,2020-11-24,USGG7YR Index,0,0.5328308499175627,0.6123319786120831,0.6890280726812341,0.6408,True
2020-11-23,2020-11-24,USGG10YR Index,0,0.7457362542161207,0.8357238391805446,0.9230004427331646,0.8799,True
2020-11-23,2020-11-24,USGG30YR Index,0,1.4734030355222092,1.5579771100719815,1.63976203413717,1.6052,True
2020-11-24,2020-11-25,USGG2YR Index,0,0.05726628759992067,0.12439507931197122,0.19793669548793302,0.1583,True
2020-11-24,2020-11-25,USGG3YR Index,0,0.16949740496451832,0.23967311381286974,0.3158053680055396,0.2051,True
2020-11-24,2020-11-25,USGG5YR Index,0,0.37318799628834504,0.4488331540032939,0.532429399209417,0.394,True
